user_id,item_id,rating,timestamp
239,8,5,889179290
343,8,5,876404836
87,8,5,879876447
196,8,5,881251753
392,8,5,891039049
94,8,5,885873653
474,8,5,887925497
332,8,5,888360108
297,8,5,875239795
254,8,5,887347000
385,8,5,880870206
459,8,5,879563903
24,8,5,875323002
344,8,5,889814194
471,8,5,889827881
557,8,5,881179653
480,8,5,891208576
167,8,5,892738237
499,8,5,885599682
457,8,5,882397734
308,8,5,887736696
523,8,5,883702125
658,8,5,875147873
541,8,5,883874645
358,8,5,891269179
152,8,5,882829050
280,8,5,891700303
187,8,5,879465273
642,8,5,885603662
592,8,5,882955582
407,8,5,875042425
92,8,5,875654159
416,8,5,893212484
90,8,5,891383424
303,8,5,879467223
795,8,5,880569317
711,8,5,879993707
707,8,5,886285762
850,8,5,883195055
661,8,5,876016491
506,8,5,874873374
882,8,5,879864789
479,8,5,879461415
840,8,5,891208958
928,8,5,880936905
95,8,5,879198262
536,8,5,882359047
19,8,5,885412723
588,8,5,890023557
654,8,5,887864497
940,8,5,885921577
766,8,5,891309329
758,8,5,881975577
823,8,5,878437925
854,8,5,882814571
189,8,5,893265710
684,8,5,878761120
771,8,5,880659583
747,8,5,888639175
18,8,5,880130802
454,8,5,888266643
532,8,5,893119415
896,8,5,887159343
354,8,5,891217160
892,8,5,886607879
363,8,5,891497853
796,8,5,892690059
503,8,5,880472435
621,8,5,874965407
243,8,5,879989217
902,8,5,879465765
864,8,5,888887402
239,9,5,889180446
94,9,5,885872684
252,9,5,891456797
303,9,5,879466830
121,9,5,891390013
44,9,5,878341196
11,9,5,891902970
226,9,5,883889811
222,9,5,877563227
344,9,5,884814480
249,9,5,879572402
16,9,5,877722736
378,9,5,880044419
383,9,5,891192801
115,9,5,881171982
24,9,5,875323745
184,9,5,889907685
324,9,5,880575449
327,9,5,887819860
424,9,5,880859623
1,9,5,878543541
291,9,5,874805804
123,9,5,879873726
18,9,5,880130550
287,9,5,875334089
72,9,5,880035636
458,9,5,886394373
423,9,5,891395395
236,9,5,890116792
416,9,5,893212572
274,9,5,878945404
174,9,5,886439492
276,9,5,889174849
532,9,5,893119438
136,9,5,882693429
569,9,5,879793493
444,9,5,890247287
60,9,5,883326399
131,9,5,883681723
694,9,5,875726618
581,9,5,879641787
473,9,5,878157357
244,9,5,880604179
343,9,5,876402738
457,9,5,882393485
535,9,5,879617779
461,9,5,885356112
199,9,5,883782853
470,9,5,879178370
391,9,5,877399780
7,9,5,891351432
144,9,5,888104191
884,9,5,876858820
789,9,5,880332114
390,9,5,879694232
634,9,5,877018125
540,9,5,882156965
572,9,5,879449610
937,9,5,876769373
786,9,5,882841955
791,9,5,879448314
696,9,5,886404617
486,9,5,879874449
916,9,5,880843378
592,9,5,882608182
854,9,5,882814570
867,9,5,880078958
339,9,5,891033044
192,9,5,881367527
280,9,5,891700664
551,9,5,892776982
864,9,5,877214236
667,9,5,891034831
913,9,5,881725816
768,9,5,883835026
406,9,5,879445735
886,9,5,876032274
342,9,5,874984233
21,9,5,874951188
777,9,5,875979380
233,9,5,876021262
495,9,5,888632069
743,9,5,881278061
939,9,5,880260745
870,9,5,879376967
474,9,5,887916203
858,9,5,880932449
204,9,5,892513979
707,9,5,880059647
932,9,5,891249649
747,9,5,888734012
919,9,5,875288749
527,9,5,879455873
65,9,5,879217138
917,9,5,882912385
468,9,5,875280041
928,9,5,880937163
151,10,5,879524921
239,10,5,889180338
292,10,5,881104606
108,10,5,879879834
360,10,5,880354624
349,10,5,879465569
357,10,5,878951831
469,10,5,879525373
565,10,5,891037453
90,10,5,891383987
503,10,5,879438257
312,10,5,891699455
711,10,5,876185943
496,10,5,876064845
189,10,5,893264335
498,10,5,881960711
79,10,5,891271901
636,10,5,891449123
299,10,5,877878601
862,10,5,879303249
64,10,5,889739733
707,10,5,880059687
354,10,5,891216692
435,10,5,884131950
883,10,5,892557605
745,10,5,880123905
292,11,5,881104093
200,11,5,884129542
249,11,5,879640868
287,11,5,875335124
124,11,5,890287645
276,11,5,874787497
280,11,5,891700570
286,11,5,877531975
99,11,5,885680138
248,11,5,884534992
43,11,5,875981365
417,11,5,879646938
343,11,5,876405172
472,11,5,892790676
94,11,5,885870231
58,11,5,884305019
332,11,5,888359882
435,11,5,884131542
453,11,5,877554174
363,11,5,891494587
314,11,5,877887837
16,11,5,877718755
474,11,5,887924571
512,11,5,888579520
119,11,5,874781198
59,11,5,888205744
178,11,5,882826162
24,11,5,875323100
222,11,5,878181534
216,11,5,880234346
130,11,5,875216545
323,11,5,878739953
603,11,5,891956927
532,11,5,893119491
606,11,5,880923579
308,11,5,887737837
116,11,5,886310197
592,11,5,882955978
600,11,5,888451665
663,11,5,889493628
462,11,5,886365498
495,11,5,888634536
551,11,5,892777052
175,11,5,877107339
749,11,5,878848189
608,11,5,880405927
851,11,5,875731441
117,11,5,881011824
864,11,5,888887502
342,11,5,874984315
296,11,5,884197131
778,11,5,890725951
709,11,5,879847945
174,11,5,886439516
747,11,5,888638958
889,11,5,880177941
630,11,5,885668028
256,11,5,882164406
188,11,5,875071520
846,11,5,883948343
347,11,5,881653544
414,11,5,884999347
450,11,5,882376365
214,11,5,892668153
145,11,5,875273120
436,11,5,887769777
927,11,5,879183303
854,11,5,882814570
922,11,5,891450401
487,11,5,883445495
833,11,5,875038850
886,11,5,876031365
272,12,5,879455254
90,12,5,891383241
151,12,5,879524368
84,12,5,883452874
213,12,5,878955409
59,12,5,888204260
69,12,5,882145567
73,12,5,888624976
216,12,5,881432544
297,12,5,875239619
72,12,5,880036664
343,12,5,876405735
339,12,5,891032659
117,12,5,881011350
18,12,5,880129991
259,12,5,874809192
256,12,5,882164696
1,12,5,878542960
218,12,5,881288233
308,12,5,887737243
393,12,5,887745883
344,12,5,884901024
214,12,5,892668153
194,12,5,879520916
222,12,5,878181387
99,12,5,885680458
315,12,5,879821194
115,12,5,881171982
264,12,5,886122508
64,12,5,889738085
378,12,5,880046132
145,12,5,882182917
305,12,5,886322930
391,12,5,877399745
332,12,5,888098205
177,12,5,880130825
14,12,5,890881216
379,12,5,880524943
457,12,5,882397666
346,12,5,874950232
92,12,5,875652934
174,12,5,886439091
249,12,5,879572472
253,12,5,891628159
487,12,5,883445580
458,12,5,886395758
246,12,5,884921948
328,12,5,885045528
429,12,5,882386424
416,12,5,893212572
433,12,5,880585803
291,12,5,874834701
437,12,5,880382685
138,12,5,879024232
13,12,5,881515011
16,12,5,877718168
583,12,5,879384522
435,12,5,884131434
622,12,5,882669468
334,12,5,891547016
421,12,5,892241458
548,12,5,891044356
380,12,5,885478218
58,12,5,884304895
474,12,5,887924683
43,12,5,883955048
640,12,5,874777491
472,12,5,892791017
610,12,5,888703157
592,12,5,882955825
443,12,5,883505379
405,12,5,885545306
561,12,5,885809356
24,12,5,875323711
453,12,5,877553813
250,12,5,878090499
522,12,5,876960894
603,12,5,891955991
556,12,5,882136440
560,12,5,879975661
499,12,5,885599040
557,12,5,881179653
664,12,5,876524699
671,12,5,883546120
643,12,5,891446720
373,12,5,877098343
836,12,5,885754118
543,12,5,875665787
682,12,5,888516953
29,12,5,882821989
669,12,5,891517287
629,12,5,880117333
686,12,5,879545758
521,12,5,884477853
480,12,5,891208433
806,12,5,882388204
478,12,5,889388862
825,12,5,881101782
425,12,5,878737791
901,12,5,877132065
788,12,5,880868919
880,12,5,880175622
892,12,5,886608022
864,12,5,888886984
831,12,5,891354687
875,12,5,876465230
943,12,5,888639093
178,12,5,882826162
276,12,5,874787407
447,12,5,878855907
796,12,5,892662483
514,12,5,875318263
239,12,5,889178729
121,12,5,891390014
363,12,5,891495070
221,12,5,875245283
299,12,5,877880350
889,12,5,880177880
854,12,5,882813990
663,12,5,889493576
532,12,5,893119491
894,12,5,881625708
745,12,5,880123905
226,12,5,883889322
345,12,5,884901701
588,12,5,890015324
867,12,5,880078656
7,12,5,892135346
763,12,5,878918486
886,12,5,876031279
342,12,5,874984315
846,12,5,883947777
10,12,5,877886911
903,12,5,891033334
387,12,5,886484336
267,12,5,878971659
506,12,5,874873247
654,12,5,887864389
758,12,5,881975243
464,12,5,878355167
727,12,5,883710598
491,12,5,891189305
613,12,5,891227299
280,12,5,891700803
632,12,5,879456910
868,12,5,877103834
844,12,5,877388182
833,12,5,875039416
862,12,5,879304571
145,13,5,875270507
59,13,5,888203415
288,13,5,886892241
18,13,5,880131497
416,13,5,893212623
45,13,5,881012356
52,13,5,882922485
13,13,5,882141617
75,13,5,884050102
280,13,5,891700257
115,13,5,881171983
227,13,5,879035205
474,13,5,887915684
447,13,5,878854630
823,13,5,878438642
343,13,5,876402894
895,13,5,879437950
934,13,5,891189566
903,13,5,891031632
1,13,5,875071805
555,13,5,879964092
758,13,5,881977205
500,13,5,883865232
592,13,5,882608401
6,14,5,883599249
121,14,5,891390014
306,14,5,876503995
136,14,5,882693338
59,14,5,888203234
18,14,5,880130431
95,14,5,879197329
226,14,5,883889691
1,14,5,874965706
131,14,5,883681313
360,14,5,880354149
310,14,5,879436268
90,14,5,891383987
128,14,5,879967341
174,14,5,886433771
383,14,5,891192836
437,14,5,880140369
108,14,5,879879720
439,14,5,882893245
460,14,5,882912418
419,14,5,879435828
344,14,5,884814532
324,14,5,880575531
71,14,5,877319375
381,14,5,892696512
151,14,5,879524325
458,14,5,886394576
474,14,5,887915306
592,14,5,882607986
590,14,5,879438852
486,14,5,879874725
420,14,5,891356927
733,14,5,879535368
758,14,5,883287566
413,14,5,879969513
773,14,5,888538620
624,14,5,879792623
605,14,5,879427619
409,14,5,881107992
378,14,5,880044251
312,14,5,891698664
595,14,5,886921223
123,14,5,879872540
524,14,5,884322047
765,14,5,880346204
916,14,5,880843378
523,14,5,883700991
257,14,5,879029742
770,14,5,875972024
912,14,5,875966927
768,14,5,883835026
794,14,5,891034956
680,14,5,877075079
742,14,5,881335361
840,14,5,891203250
189,14,5,893263994
878,14,5,880865865
615,14,5,879448016
456,14,5,881371427
639,14,5,891239813
877,14,5,882677048
342,14,5,874984661
239,14,5,889179478
291,15,5,874833668
117,15,5,880125887
93,15,5,888705388
43,15,5,875975546
12,15,5,879959670
236,15,5,890116628
52,15,5,882922204
311,15,5,884963136
398,15,5,875651828
178,15,5,882823858
318,15,5,884470944
168,15,5,884287362
134,15,5,891732726
165,15,5,879525799
429,15,5,882386941
337,15,5,875185596
72,15,5,880035708
256,15,5,882150644
152,15,5,880148843
551,15,5,892782936
484,15,5,881449527
606,15,5,878143729
417,15,5,879646166
605,15,5,879427151
494,15,5,879541475
274,15,5,878945505
588,15,5,890015608
174,15,5,886434065
474,15,5,887915600
65,15,5,879217138
597,15,5,875341758
11,15,5,891903067
330,15,5,876544366
642,15,5,885602314
104,15,5,888465413
629,15,5,880117719
620,15,5,889987210
141,15,5,884584981
314,15,5,877886483
749,15,5,878846841
399,15,5,882340828
16,15,5,877722001
689,15,5,876676502
340,15,5,884991396
59,15,5,888203449
849,15,5,879695896
821,15,5,874792835
882,15,5,879862141
850,15,5,883195256
790,15,5,884461413
927,15,5,879177509
919,15,5,875289250
761,15,5,876190314
754,15,5,879451743
89,15,5,879441307
770,15,5,875971902
592,15,5,882608457
718,15,5,883348962
684,15,5,878759758
771,15,5,880659303
703,15,5,875242814
835,15,5,891032930
402,15,5,876267115
550,15,5,883426027
636,15,5,891449237
939,15,5,880261094
1,15,5,875071608
159,15,5,880485972
478,15,5,889397306
53,15,5,879443027
609,15,5,886895150
907,15,5,880158861
935,15,5,884472177
901,15,5,877130439
1,16,5,878543541
763,16,5,878918332
711,16,5,886031006
367,17,5,876689991
368,17,5,889783562
320,17,5,884751190
466,17,5,890284766
366,17,5,888857866
586,17,5,884060807
130,17,5,875217096
551,17,5,892784942
851,17,5,875807089
385,18,5,884915008
316,19,5,880854539
79,19,5,891271792
264,19,5,886122952
539,19,5,879788007
52,19,5,882922407
558,19,5,879436396
503,19,5,879438319
569,19,5,879794127
733,19,5,879535338
296,19,5,884196524
430,19,5,877225623
828,19,5,891035613
354,19,5,891216549
306,19,5,876503995
876,19,5,879428354
463,19,5,877385341
725,19,5,876106729
460,19,5,882912418
1,19,5,875071515
913,19,5,881366383
701,19,5,891447164
907,19,5,880158730
936,19,5,886832092
590,19,5,879438735
14,19,5,880929651
296,20,5,884196921
189,20,5,893264466
343,20,5,876408138
349,20,5,879465642
354,20,5,891216498
381,20,5,892696426
457,20,5,882393967
503,20,5,879438285
533,20,5,882902988
558,20,5,879436396
463,20,5,877385590
733,20,5,879535299
936,20,5,886833795
894,20,5,881625708
798,21,5,875554953
330,21,5,876544953
779,21,5,875996932
642,21,5,885605148
751,21,5,889298093
588,21,5,890015791
8,22,5,879362183
222,22,5,878183285
145,22,5,875273021
217,22,5,889069741
271,22,5,885848518
7,22,5,891351121
224,22,5,888103581
249,22,5,879572926
125,22,5,892836395
10,22,5,877888812
16,22,5,877721071
347,22,5,881654005
276,22,5,874787496
83,22,5,880307724
144,22,5,888105439
323,22,5,878739743
130,22,5,875217265
178,22,5,882826187
272,22,5,879454753
278,22,5,891295360
328,22,5,885045805
37,22,5,880915810
223,22,5,891550649
290,22,5,880473942
332,22,5,887938934
118,22,5,875385136
152,22,5,882828490
38,22,5,892429347
320,22,5,884749452
330,22,5,876545532
225,22,5,879540678
263,22,5,891298107
416,22,5,893212623
346,22,5,874948059
288,22,5,886374286
251,22,5,886271955
52,22,5,882922833
253,22,5,891628435
256,22,5,882164259
459,22,5,879563903
371,22,5,877487134
339,22,5,891033735
197,22,5,891409839
553,22,5,879949324
551,22,5,892776650
194,22,5,879521474
99,22,5,885679596
405,22,5,885545167
291,22,5,874835062
404,22,5,883790911
527,22,5,879456132
378,22,5,880045520
188,22,5,875072459
606,22,5,880927357
429,22,5,882384744
462,22,5,886365498
303,22,5,879467413
457,22,5,882396705
493,22,5,884131114
55,22,5,878176397
653,22,5,878854284
709,22,5,879847946
468,22,5,875287686
466,22,5,890284706
654,22,5,887864292
694,22,5,875726759
600,22,5,888451491
387,22,5,886483049
373,22,5,877098919
216,22,5,880234346
453,22,5,877553870
452,22,5,885544110
505,22,5,889333274
91,22,5,891439208
629,22,5,880116818
56,22,5,892676376
619,22,5,885953992
538,22,5,877107232
280,22,5,891700552
721,22,5,877139147
647,22,5,876534131
830,22,5,891561673
776,22,5,891628752
807,22,5,892528470
823,22,5,878438058
394,22,5,880886919
705,22,5,883427988
864,22,5,888888937
676,22,5,892686606
230,22,5,880484850
862,22,5,879304571
18,22,5,880130640
901,22,5,877131045
682,22,5,888519725
871,22,5,888193177
716,22,5,879795159
627,22,5,879530205
897,22,5,879990361
497,22,5,879310730
532,22,5,892867296
484,22,5,891194841
804,22,5,879444407
867,22,5,880078424
896,22,5,887157947
592,22,5,882955506
158,22,5,880134333
741,22,5,891018303
850,22,5,883195527
826,22,5,885690481
887,22,5,881379566
487,22,5,883445495
472,22,5,892790953
922,22,5,891450586
851,22,5,875731330
881,22,5,876538028
588,22,5,890024195
20,22,5,879669339
749,22,5,878847327
638,22,5,876694787
598,22,5,886711521
790,22,5,885155540
929,22,5,879640394
577,22,5,880472153
686,22,5,879545181
788,22,5,880868513
536,22,5,882359863
450,22,5,882373865
892,22,5,886608714
933,22,5,874853634
913,22,5,881369920
821,22,5,874793418
831,22,5,891354573
919,22,5,875374269
739,22,5,886958860
59,23,5,888205300
118,23,5,875384979
339,23,5,891033481
392,23,5,891038466
214,23,5,892668130
76,23,5,875027355
14,23,5,890881216
96,23,5,884403123
160,23,5,876859778
342,23,5,874984154
94,23,5,885870284
177,23,5,880130758
308,23,5,887737293
13,23,5,882139937
360,23,5,880356240
372,23,5,876869701
343,23,5,876404499
210,23,5,887730102
272,23,5,879454725
322,23,5,887314417
325,23,5,891478276
561,23,5,885807888
115,23,5,881171348
361,23,5,879441215
397,23,5,885350132
542,23,5,886532602
548,23,5,891044410
303,23,5,879467936
405,23,5,885545372
323,23,5,878739925
97,23,5,884239553
315,23,5,879821193
747,23,5,888639735
659,23,5,891332006
643,23,5,891447835
615,23,5,879448547
264,23,5,886122577
350,23,5,882345823
522,23,5,876961248
382,23,5,875946978
710,23,5,882064200
233,23,5,877665324
553,23,5,879948806
618,23,5,891306990
867,23,5,880078723
629,23,5,880117001
903,23,5,891033541
592,23,5,882955735
450,23,5,887136837
608,23,5,880403239
269,23,5,891447773
868,23,5,877104949
641,23,5,879370364
524,23,5,884635031
10,23,5,877886911
890,23,5,882403221
527,23,5,879456611
840,23,5,891204827
276,23,5,874787467
833,23,5,875123427
645,23,5,892054364
773,23,5,888540507
385,23,5,879441313
686,23,5,879547177
90,23,5,891384997
875,23,5,876466687
880,23,5,880175735
296,23,5,884197235
279,24,5,875295591
267,24,5,878972682
160,24,5,876769689
221,24,5,875244352
291,24,5,874834481
387,24,5,886484522
159,24,5,880989865
213,24,5,878870846
534,24,5,877807780
22,24,5,878888026
130,24,5,874953866
416,24,5,893212730
551,24,5,892783142
532,24,5,892867296
606,24,5,878143509
794,24,5,891035957
472,24,5,892791017
804,24,5,879443776
844,24,5,877388183
394,24,5,880889350
887,24,5,881378219
864,24,5,888887502
90,25,5,891384789
270,25,5,876954456
25,25,5,885853415
256,25,5,882150552
274,25,5,878945541
120,25,5,889490370
295,25,5,879518042
168,25,5,884287885
181,25,5,878962675
279,25,5,875295736
43,25,5,875975656
315,25,5,879821120
518,25,5,876823197
119,25,5,886177013
98,25,5,880499111
75,25,5,884049875
72,25,5,880035588
477,25,5,875940755
525,25,5,881085917
141,25,5,884585105
81,25,5,876533946
52,25,5,882922562
717,25,5,884642710
468,25,5,875280214
606,25,5,878149689
159,25,5,880557112
672,25,5,879789056
770,25,5,875972582
435,25,5,884132434
121,25,5,891390316
795,25,5,880556527
848,25,5,887046890
891,25,5,891638734
534,25,5,877807845
835,25,5,891032764
474,25,5,887916608
89,25,5,879441637
751,25,5,889132252
330,25,5,876544582
636,25,5,891449237
907,25,5,880159113
374,25,5,880393191
318,25,5,884494757
138,26,5,879024232
43,26,5,883954901
391,26,5,877399745
270,26,5,876954995
318,26,5,884497471
450,26,5,882396489
478,26,5,889396212
244,26,5,880606274
336,26,5,877757877
823,26,5,878438930
686,26,5,879546847
452,27,5,885816916
849,27,5,879695469
487,27,5,884044329
279,27,5,875313015
314,28,5,877888346
7,28,5,891352341
311,28,5,884365140
60,28,5,883326155
97,28,5,884238778
42,28,5,881108187
174,28,5,886434547
185,28,5,883524428
12,28,5,879958969
178,28,5,882826806
16,28,5,877727122
287,28,5,875335018
374,28,5,880395698
247,28,5,893097024
328,28,5,885045931
330,28,5,876546526
200,28,5,884128458
230,28,5,880484444
398,28,5,875660302
194,28,5,879522324
222,28,5,878182370
514,28,5,875311192
648,28,5,884628437
472,28,5,892791063
416,28,5,893212730
709,28,5,879847946
654,28,5,887864610
577,28,5,880472077
771,28,5,880659392
343,28,5,876404793
661,28,5,876013975
290,28,5,880474235
588,28,5,890024051
716,28,5,879794815
484,28,5,880937193
77,28,5,884753061
679,28,5,884486732
119,28,5,874782022
11,28,5,891904241
642,28,5,885603636
751,28,5,889133064
721,28,5,877140137
786,28,5,882843646
667,28,5,891034913
715,28,5,875963242
457,28,5,882396989
776,28,5,891628895
387,28,5,886483939
766,28,5,891309668
850,28,5,883195214
821,28,5,874793469
887,28,5,881379522
880,28,5,880175690
727,28,5,883710075
901,28,5,877131624
536,28,5,882359678
128,28,5,879966785
864,28,5,888887247
13,28,5,882398814
867,28,5,880078887
881,28,5,876537612
780,28,5,891363618
59,28,5,888204841
882,28,5,879867508
846,28,5,883948685
899,28,5,884121214
56,28,5,892678669
271,28,5,885849025
788,28,5,880868876
314,29,5,877889234
642,29,5,886454812
472,29,5,875982867
586,29,5,884062405
705,29,5,883428237
927,29,5,879194033
90,30,5,891385843
60,30,5,883325944
565,30,5,891037499
747,30,5,888638913
59,30,5,888205787
385,30,5,879442988
655,30,5,888474646
903,30,5,891466808
16,31,5,877717956
256,31,5,882164867
222,31,5,878182453
347,31,5,881654321
330,31,5,876546812
548,31,5,891044481
91,31,5,891438875
416,31,5,893212730
435,31,5,884131157
749,31,5,878847209
487,31,5,883446685
145,31,5,875271896
83,31,5,880307751
823,31,5,878439038
528,31,5,886101761
371,31,5,880435576
942,31,5,891283517
119,31,5,874781779
867,31,5,880078656
374,31,5,880396659
881,31,5,876537577
322,32,5,887314417
339,32,5,891032255
387,32,5,886479737
160,32,5,876859413
115,32,5,881171348
342,32,5,874984207
118,32,5,875384979
97,32,5,884239791
58,32,5,884304812
1,32,5,888732909
31,32,5,881548030
14,32,5,890881485
385,32,5,879442988
308,32,5,887737432
592,32,5,882956067
94,32,5,891721851
406,32,5,879446639
567,32,5,882426644
848,32,5,887042871
645,32,5,892054906
747,32,5,888639890
833,32,5,875123255
875,32,5,876465275
346,33,5,875261753
144,33,5,888105902
130,33,5,876252087
267,33,5,878972650
13,33,5,882397581
586,33,5,884061807
151,33,5,879543181
671,33,5,883949781
805,33,5,881694885
472,33,5,875981829
846,33,5,883948571
897,33,5,879992310
152,33,5,882475924
450,33,5,882398083
889,33,5,880180817
551,33,5,892778297
286,34,5,877534701
38,35,5,892433801
87,38,5,879875940
186,38,5,879023723
705,38,5,883428258
83,38,5,887665422
405,38,5,885548093
796,38,5,893048505
314,38,5,877889994
887,38,5,881381503
648,38,5,884882803
671,38,5,884035992
849,38,5,879695420
927,38,5,879195783
287,39,5,875336652
158,39,5,880134398
496,39,5,876072633
548,39,5,891044481
352,39,5,884289728
524,39,5,884636583
7,39,5,891353614
239,39,5,889181093
16,39,5,877720118
280,40,5,891701614
712,40,5,874956956
24,41,5,875323594
303,41,5,879485686
332,41,5,887938997
314,41,5,877887802
214,42,5,892668130
5,42,5,875636360
314,42,5,877888610
283,42,5,879298333
303,42,5,879467223
249,42,5,879572630
264,42,5,886123358
145,42,5,882181785
244,42,5,880602058
406,42,5,879445936
453,42,5,877554301
69,42,5,882145548
496,42,5,876066676
269,42,5,891449646
